epi_week;date;country;state;city;newDeaths;deaths;newCases;totalCases;deathsMS;totalCasesMS;deaths_per_100k_inhabitants;totalCases_per_100k_inhabitants;deaths_by_totalCases;recovered;suspects;tests;tests_per_100k_inhabitants;vaccinated;vaccinated_per_100_inhabitants;vaccinated_second;vaccinated_second_per_100_inhabitants;vaccinated_single;vaccinated_single_per_100_inhabitants
36;03/09/2020;Brazil;TOTAL;TOTAL;871;124791;46821;4051501;124614;4041638;5850008;189928082;3080;3429435;1961411;11953385;5603.56146;;;;;;
36;04/09/2020;Brazil;TOTAL;TOTAL;847;125638;39888;4091389;125521;4092832;5889715;191797969;3071;3467525;1955844;11953385;5603.56146;;;;;;
36;05/09/2020;Brazil;TOTAL;TOTAL;607;126245;33875;4125264;126203;4123000;5918170;193385977;3060;3499469;1970393;11953385;5603.56146;;;;;;
37;06/09/2020;Brazil;TOTAL;TOTAL;457;126702;14697;4139961;126650;4137521;5939593;194074949;3060;3522155;1970119;11953385;5603.56146;;;;;;
37;07/09/2020;Brazil;TOTAL;TOTAL;322;127024;9540;4149501;126960;4147794;5954688;194522170;3061;3549201;2003196;13270898;6221.19111;;;;;;
37;08/09/2020;Brazil;TOTAL;TOTAL;521;127545;18761;4168262;127464;4162073;5979112;195401656;3060;3572421;2009001;13270898;6221.19111;;;;;;
37;09/09/2020;Brazil;TOTAL;TOTAL;1159;128704;37113;4205375;128539;4197889;6033444;197141456;3060;3611632;2007620;13270898;6221.19111;;;;;;
37;10/09/2020;Brazil;TOTAL;TOTAL;974;129678;40745;4246120;129522;4238446;6079103;199051519;3054;3657701;2007352;13270898;6221.19111;;;;;;
37;11/09/2020;Brazil;TOTAL;TOTAL;847;130525;41451;4287571;130396;4282164;6118810;200994677;3044;3695158;2003022;13807456;6472.72118;;;;;;
37;12/09/2020;Brazil;TOTAL;TOTAL;768;131293;30869;4318440;131210;4315687;6154812;202441768;3040;3723206;2003750;13836559;6486.36421;;;;;;
38;13/09/2020;Brazil;TOTAL;TOTAL;405;131698;14019;4332459;131625;4330455;6173798;203098957;3040;3748895;2002467;13836559;6486.36421;;;;;;
38;14/09/2020;Brazil;TOTAL;TOTAL;456;132154;20325;4352784;132006;4345610;6195175;204051762;3036;3770138;1999342;13836559;6486.36421;;;;;;
38;15/09/2020;Brazil;TOTAL;TOTAL;1084;133238;34739;4387523;133119;4382263;6245991;205680272;3037;3811505;2007221;13836559;6486.36421;;;;;;
38;16/09/2020;Brazil;TOTAL;TOTAL;962;134200;37376;4424899;134106;4419083;6291088;207432401;3033;3853829;2309561;14149045;6632.85280;;;;;;
38;17/09/2020;Brazil;TOTAL;TOTAL;869;135069;36399;4461298;134935;4455386;6331825;209138729;3028;3873934;2311508;14166928;6641.23608;;;;;;
38;18/09/2020;Brazil;TOTAL;TOTAL;828;135897;39717;4501015;135793;4495183;6370641;211000601;3019;3908897;2317353;14166928;6641.23608;;;;;;
38;19/09/2020;Brazil;TOTAL;TOTAL;681;136578;29555;4530570;136532;4528240;6402565;212386093;3015;3937914;2316944;14166928;6641.23608;;;;;;
39;20/09/2020;Brazil;TOTAL;TOTAL;351;136929;15438;4546008;136895;4544629;6419019;213109803;3012;3963446;2315521;14166928;6641.23608;;;;;;
39;21/09/2020;Brazil;TOTAL;TOTAL;462;137391;17325;4563333;137272;4558068;6440677;213921972;3011;3979644;2319134;14457260;6777.33921;;;;;;
39;22/09/2020;Brazil;TOTAL;TOTAL;797;138188;35259;4598592;138108;4591604;6478039;215574859;3005;4040987;2319693;14457260;6777.33921;;;;;;
39;23/09/2020;Brazil;TOTAL;TOTAL;932;139120;32724;4631316;138977;4624885;6521730;217108910;3004;4070983;2321202;14457260;6777.33921;;;;;;
39;24/09/2020;Brazil;TOTAL;TOTAL;794;139914;32010;4663326;139808;4657702;6558951;218609489;3000;4109792;2332463;15096660;7077.08002;;;;;;
39;25/09/2020;Brazil;TOTAL;TOTAL;822;140736;32308;4695634;140537;4689613;6597485;220124038;2997;4130667;2335105;15096660;7077.08002;;;;;;
39;26/09/2020;Brazil;TOTAL;TOTAL;722;141458;24715;4720349;141406;4717991;6631332;221282639;2997;4153267;2336932;15096660;7077.08002;;;;;;
40;27/09/2020;Brazil;TOTAL;TOTAL;339;141797;13785;4734134;141741;4732309;6647223;221928858;2995;4172711;2336385;15096660;7077.08002;;;;;;
40;28/09/2020;Brazil;TOTAL;TOTAL;390;142187;16865;4750999;142058;4745464;6665506;222719463;2993;4197372;2334820;15096660;7077.08002;;;;;;
40;29/09/2020;Brazil;TOTAL;TOTAL;856;143043;32729;4783728;142921;4777522;6705634;224253748;2990;4237152;2355891;15375387;7207.74291;;;;;;
40;30/09/2020;Brazil;TOTAL;TOTAL;984;144027;32993;4816721;143952;4810935;6751762;225800408;2990;4274774;2450932;15412955;7225.35421;;;;;;
40;01/10/2020;Brazil;TOTAL;TOTAL;773;144800;35775;4852496;144680;4847092;6787999;227477485;2984;4299659;2457302;15412955;7225.35421;;;;;;
40;02/10/2020;Brazil;TOTAL;TOTAL;654;145454;32816;4885312;145388;4880523;6818658;229015848;2977;4324700;2505248;15412955;7225.35421;;;;;;
40;03/10/2020;Brazil;TOTAL;TOTAL;572;146026;22732;4908044;145987;4906833;6845472;230081489;2975;4361108;2517587;15715116;7367.00259;;;;;;
41;04/10/2020;Brazil;TOTAL;TOTAL;374;146400;8989;4917033;146352;4915289;6863005;230502879;2977;4376667;2517511;15715116;7367.00259;;;;;;
41;05/10/2020;Brazil;TOTAL;TOTAL;393;146793;26044;4943077;146675;4927235;6881428;231723782;2970;4400214;2443135;15715116;7367.00259;;;;;;
41;06/10/2020;Brazil;TOTAL;TOTAL;810;147603;31522;4974599;147494;4969141;6919400;233201484;2967;4430340;2446771;15715116;7367.00259;;;;;;
41;07/10/2020;Brazil;TOTAL;TOTAL;725;148328;30932;5005531;148228;5000694;6953387;234651528;2963;4458274;2457664;15715116;7367.00259;;;;;;
41;08/10/2020;Brazil;TOTAL;TOTAL;733;149061;26816;5032347;148957;5028444;6987748;235908621;2962;4486954;2466210;16037030;7517.91088;;;;;;
41;09/10/2020;Brazil;TOTAL;TOTAL;654;149715;27734;5060081;149639;5055888;7018407;237208748;2959;4502170;2471242;16037030;7517.91088;;;;;;
41;10/10/2020;Brazil;TOTAL;TOTAL;533;150248;23753;5083834;150198;5082637;7043393;238322251;2955;4529778;2473908;16772127;7862.51295;;;;;;
42;11/10/2020;Brazil;TOTAL;TOTAL;278;150526;12189;5096023;150488;5094979;7056425;238893653;2954;4553223;2473908;16772127;7862.51295;;;;;;
42;12/10/2020;Brazil;TOTAL;TOTAL;194;150720;8633;5104656;150689;5103408;7065520;239298355;2953;4575656;2473908;16772127;7862.51295;;;;;;
42;13/10/2020;Brazil;TOTAL;TOTAL;377;151097;13354;5118010;150998;5113628;7083193;239924369;2952;4596565;2473908;16772127;7862.51295;;;;;;
42;14/10/2020;Brazil;TOTAL;TOTAL;733;151830;27837;5145847;151747;5140863;7117555;241229325;2951;4626943;2473908;16772127;7862.51295;;;;;;
42;15/10/2020;Brazil;TOTAL;TOTAL;814;152644;30423;5176270;152460;5169386;7155714;242655508;2949;4655705;2473908;16772127;7862.51295;;;;;;
42;16/10/2020;Brazil;TOTAL;TOTAL;643;153287;28593;5204863;153214;5200300;7185857;243995903;2945;4678510;2473908;16772127;7862.51295;;;;;;
42;17/10/2020;Brazil;TOTAL;TOTAL;415;153702;20776;5225639;153675;5224362;7205311;244969850;2941;4701636;2473908;16772127;7862.51295;;;;;;
43;18/10/2020;Brazil;TOTAL;TOTAL;235;153937;12050;5237689;153905;5235344;7216328;245534735;2939;4716887;2473908;16772127;7862.51295;;;;;;
43;19/10/2020;Brazil;TOTAL;TOTAL;326;154263;16577;5254266;154176;5250727;7231610;246311839;2936;4736903;2473908;16772127;7862.51295;;;;;;
43;20/10/2020;Brazil;TOTAL;TOTAL;648;154911;23763;5278029;154837;5273954;7261987;247425812;2935;4761602;2473908;16772127;7862.51295;;;;;;
43;21/10/2020;Brazil;TOTAL;TOTAL;570;155481;25853;5303882;155403;5298772;7288708;248637760;2931;4785118;2473908;16772127;7862.51295;;;;;;
43;22/10/2020;Brazil;TOTAL;TOTAL;505;155986;24765;5328647;155900;5323630;7312382;249798705;2927;4805356;2473908;16772127;7862.51295;;;;;;
43;23/10/2020;Brazil;TOTAL;TOTAL;563;156549;29912;5358559;156471;5353656;7338774;251200933;2921;4824464;2473908;16772127;7862.51295;;;;;;
43;24/10/2020;Brazil;TOTAL;TOTAL;387;156936;25064;5383623;156903;5380635;7356916;252375895;2915;4847528;2473908;16772127;7862.51295;;;;;;
44;25/10/2020;Brazil;TOTAL;TOTAL;233;157169;12253;5395876;157134;5394128;7367839;252950296;2913;4866894;2473908;16772127;7862.51295;;;;;;
44;26/10/2020;Brazil;TOTAL;TOTAL;302;157471;18607;5414483;157397;5409854;7381996;253822564;2908;4895737;2473908;16772127;7862.51295;;;;;;
44;27/10/2020;Brazil;TOTAL;TOTAL;525;157996;29955;5444438;157946;5439641;7406607;255226808;2902;4914733;2499203;18736824;8783.53243;;;;;;
44;28/10/2020;Brazil;TOTAL;TOTAL;505;158501;28375;5472813;158456;5468270;7430281;256556984;2896;4947777;2498603;18816082;8820.68735;;;;;;
44;29/10/2020;Brazil;TOTAL;TOTAL;551;159052;26684;5499497;158969;5494376;7456111;257807888;2892;4962574;2503263;18845636;8834.54181;;;;;;
44;30/10/2020;Brazil;TOTAL;TOTAL;573;159625;24364;5523861;159477;5516658;7482972;258950035;2890;4987435;2505061;18894312;8857.36036;;;;;;
44;31/10/2020;Brazil;TOTAL;TOTAL;292;159917;13166;5537027;159884;5535605;7496661;259567236;2888;5005161;2511155;21374279;10019.93042;;;;;;
45;01/11/2020;Brazil;TOTAL;TOTAL;203;160120;10187;5547214;160074;5545705;7506177;260044787;2886;5022438;2511155;21406521;10035.04497;;;;;;
45;02/11/2020;Brazil;TOTAL;TOTAL;165;160285;8249;5555463;160253;5554206;7513912;260431487;2885;5039438;2503731;21426648;10044.48019;;;;;;
45;03/11/2020;Brazil;TOTAL;TOTAL;288;160573;14581;5570044;160496;5566049;7527413;261115022;2883;5060697;2498596;21455397;10057.95728;;;;;;
45;04/11/2020;Brazil;TOTAL;TOTAL;618;161191;23313;5593357;161106;5590025;7556384;262207899;2882;5078162;2501446;21518065;10087.33507;;;;;;
45;05/11/2020;Brazil;TOTAL;TOTAL;603;161794;23842;5617199;161736;5612319;7584652;263325575;2880;5102762;2508455;21635781;10142.51850;;;;;;
45;06/11/2020;Brazil;TOTAL;TOTAL;271;162065;20200;5637399;162038;5633747;7597356;264272520;2875;5118156;2516051;21682101;10164.23260;;;;;;
45;07/11/2020;Brazil;TOTAL;TOTAL;228;162293;17743;5655142;162269;5653561;7608044;265104284;2870;5138641;2522720;21744150;10193.32021;;;;;;
46;08/11/2020;Brazil;TOTAL;TOTAL;190;162483;10502;5665644;162397;5664115;7616951;265596602;2868;5147172;2522720;21766350;10203.72722;;;;;;
46;09/11/2020;Brazil;TOTAL;TOTAL;186;162669;13412;5679056;162628;5675032;7625670;266225335;2864;5163226;2520095;21811819;10225.04238;;;;;;
46;10/11/2020;Brazil;TOTAL;TOTAL;198;162867;46421;5725477;162829;5700044;7634952;268401480;2845;5183970;2520095;21878411;10256.25968;;;;;;
46;11/11/2020;Brazil;TOTAL;TOTAL;574;163441;26244;5751721;163373;5748375;7661861;269631758;2842;5222937;2520095;21908724;10270.46994;;;;;;
46;12/11/2020;Brazil;TOTAL;TOTAL;933;164374;33901;5785622;164281;5781582;7705598;271220984;2841;5254457;2520095;22008774;10317.37183;;;;;;
46;13/11/2020;Brazil;TOTAL;TOTAL;576;164950;38715;5824337;164737;5810652;7732600;273035883;2832;5274812;2520095;22084995;10353.10305;;;;;;
46;14/11/2020;Brazil;TOTAL;TOTAL;734;165684;26277;5850614;165658;5848959;7767009;274267708;2832;5279452;2520095;22089038;10354.99835;;;;;;
47;15/11/2020;Brazil;TOTAL;TOTAL;140;165824;13905;5864519;165798;5863093;7773572;274919553;2828;5280855;2520095;22089038;10354.99835;;;;;;
47;16/11/2020;Brazil;TOTAL;TOTAL;257;166081;15741;5880260;166014;5876464;7785620;275657467;2824;5335498;2520095;22223755;10418.15159;;;;;;
47;17/11/2020;Brazil;TOTAL;TOTAL;678;166759;35488;5915748;166699;5911758;7817403;277321089;2819;5358299;2520095;22274567;10441.97147;;;;;;
47;18/11/2020;Brazil;TOTAL;TOTAL;755;167514;34530;5950278;167455;5945849;7852796;278939802;2815;5383385;2520095;22357626;10480.90824;;;;;;
47;19/11/2020;Brazil;TOTAL;TOTAL;647;168161;35981;5986259;168061;5981767;7883127;280626536;2809;5406066;2520095;22420323;10510.29962;;;;;;
47;20/11/2020;Brazil;TOTAL;TOTAL;514;168675;38858;6025117;168613;6020164;7907222;282448138;2800;5430896;2520095;22503688;10549.37984;;;;;;
47;21/11/2020;Brazil;TOTAL;TOTAL;357;169032;30221;6055338;168989;6052786;7923958;283864852;2791;5437189;2520095;22528947;10561.22087;;;;;;
48;22/11/2020;Brazil;TOTAL;TOTAL;178;169210;17925;6073263;169183;6071401;7932302;284705148;2786;5459306;2520095;22564250;10577.77036;;;;;;
48;23/11/2020;Brazil;TOTAL;TOTAL;355;169565;18156;6091419;169485;6087608;7948944;285556273;2784;5481184;2520095;22634876;10610.87874;;;;;;
48;24/11/2020;Brazil;TOTAL;TOTAL;627;170192;34529;6125948;170115;6118708;7978337;287174939;2778;5509645;2520095;22711485;10646.79185;;;;;;
48;25/11/2020;Brazil;TOTAL;TOTAL;623;170815;44623;6170571;170769;6166606;8007542;289266796;2768;5534010;2520095;22780858;10679.31283;;;;;;
48;26/11/2020;Brazil;TOTAL;TOTAL;710;171525;40882;6211453;171460;6204220;8040826;291183281;2761;5556887;2520095;22879792;10725.69156;;;;;;
48;27/11/2020;Brazil;TOTAL;TOTAL;559;172084;33507;6244960;171974;6238350;8067031;292754037;2756;5581436;2520095;22999678;10781.89226;;;;;;
48;28/11/2020;Brazil;TOTAL;TOTAL;544;172628;51484;6296444;172561;6290272;8092533;295167527;2742;5583425;2520095;22999678;10781.89226;;;;;;
49;29/11/2020;Brazil;TOTAL;TOTAL;233;172861;21008;6317452;172833;6314740;8103456;296152350;2736;5584588;2520095;22999678;10781.89226;;;;;;
49;30/11/2020;Brazil;TOTAL;TOTAL;351;173212;23691;6341143;173120;6335878;8119910;297262947;2732;5681648;2520095;23183521;10868.07500;;;;;;
49;01/12/2020;Brazil;TOTAL;TOTAL;685;173897;51984;6393127;173817;6386787;8152022;299699876;2720;5712305;2520095;25667025;12032.30315;;;;;;
49;02/12/2020;Brazil;TOTAL;TOTAL;679;174576;48472;6441599;174515;6436650;8183852;301972168;2710;5759294;2520095;25736998;12065.10541;;;;;;
49;03/12/2020;Brazil;TOTAL;TOTAL;761;175337;50133;6491732;175270;6487084;8219527;304322326;2701;5792539;2520095;25847171;12116.75280;;;;;;
49;04/12/2020;Brazil;TOTAL;TOTAL;678;176015;47669;6539401;175964;6533968;8251310;306556974;2692;5825745;2520095;25925584;12153.51160;;;;;;
49;05/12/2020;Brazil;TOTAL;TOTAL;647;176662;40281;6579682;176628;6577177;8281641;308445285;2685;5864838;2520095;25957935;12168.67725;;;;;;
50;06/12/2020;Brazil;TOTAL;TOTAL;340;177002;26430;6606112;176941;6603540;8297579;309684283;2679;5869420;2520095;25966103;12172.50628;;;;;;
50;07/12/2020;Brazil;TOTAL;TOTAL;425;177427;27019;6633131;177317;6623911;8317503;310950891;2675;5917337;2520095;26074986;12223.54894;;;;;;
50;08/12/2020;Brazil;TOTAL;TOTAL;797;178224;47795;6680926;178159;6674999;8354865;313191447;2668;5966118;2520095;26153478;12260.34477;;;;;;
50;09/12/2020;Brazil;TOTAL;TOTAL;853;179077;54581;6735507;178995;6728452;8394852;315750119;2659;5970320;2520095;26153478;12260.34477;;;;;;
50;10/12/2020;Brazil;TOTAL;TOTAL;769;179846;53546;6789053;179765;6781799;8430901;318260273;2649;6043219;2520095;26309534;12333.50140;;;;;;
50;11/12/2020;Brazil;TOTAL;TOTAL;661;180507;52545;6841598;180437;6836227;8461888;320723501;2638;6078287;2520095;26489470;12417.85261;;;;;;
50;12/12/2020;Brazil;TOTAL;TOTAL;677;181184;42321;6883919;181123;6880127;8493625;322707444;2632;6083155;2520095;26492110;12419.09020;;;;;;
51;13/12/2020;Brazil;TOTAL;TOTAL;295;181479;22029;6905948;181402;6901952;8507454;323740129;2628;6138349;2520095;26596658;12468.10068;;;;;;
51;14/12/2020;Brazil;TOTAL;TOTAL;513;181992;27373;6933321;181835;6927145;8531503;325023333;2625;6158049;2520095;26625122;12481.44416;;;;;;
51;15/12/2020;Brazil;TOTAL;TOTAL;934;182926;48027;6981348;182799;6970034;8575287;327274764;2620;6206483;2520095;26720982;12526.38184;;;;;;
51;16/12/2020;Brazil;TOTAL;TOTAL;941;183867;66120;7047468;183735;7040608;8619400;330374367;2609;6239192;2520095;26765768;12547.37683;;;;;;
51;17/12/2020;Brazil;TOTAL;TOTAL;1060;184927;68689;7116157;184827;7110434;8669091;333594401;2599;6301547;2520095;26916786;12618.17172;;;;;;
51;18/12/2020;Brazil;TOTAL;TOTAL;816;185743;52846;7169003;185650;7162978;8707344;336071739;2591;6322955;2520095;26940294;12629.19191;;;;;;
51;19/12/2020;Brazil;TOTAL;TOTAL;659;186402;48239;7217242;186356;7213155;8738237;338333109;2583;6388938;2520095;27044505;12678.04441;;;;;;
52;20/12/2020;Brazil;TOTAL;TOTAL;418;186820;24482;7241724;186764;7238600;8757832;339480787;2580;6412156;2520095;27092095;12700.35386;;;;;;
52;21/12/2020;Brazil;TOTAL;TOTAL;561;187381;27640;7269364;187291;7263619;8784131;340776507;2578;6469310;2520095;27179327;12741.24687;;;;;;
52;22/12/2020;Brazil;TOTAL;TOTAL;969;188350;56661;7326025;188259;7318821;8829556;343432687;2571;6501341;2520095;27234590;12767.15331;;;;;;
52;23/12/2020;Brazil;TOTAL;TOTAL;965;189315;45667;7371692;189220;7365517;8874794;345573485;2568;6518805;2520095;27246435;12772.70606;;;;;;
52;24/12/2020;Brazil;TOTAL;TOTAL;760;190075;58209;7429901;190006;7425593;8910421;348302233;2558;6523897;2520095;27246435;12772.70606;;;;;;
52;25/12/2020;Brazil;TOTAL;TOTAL;482;190557;21180;7451081;190488;7448560;8933017;349295119;2557;6527267;2520095;27246435;12772.70606;;;;;;
52;26/12/2020;Brazil;TOTAL;TOTAL;296;190853;17533;7468614;190795;7465806;8946893;350117038;2555;6654189;2520095;27464362;12874.86686;;;;;;
53;27/12/2020;Brazil;TOTAL;TOTAL;337;191190;17612;7486226;191139;7484285;8962691;350942662;2554;6678793;2520095;27480401;12882.38569;;;;;;
53;28/12/2020;Brazil;TOTAL;TOTAL;537;191727;27435;7513661;191570;7504833;8987864;352228772;2552;6714031;2520095;29017161;13602.79494;;;;;;
53;29/12/2020;Brazil;TOTAL;TOTAL;1050;192777;56367;7570028;192681;7563551;9037087;354871169;2547;6754111;2520095;29067010;13626.16338;;;;;;
53;30/12/2020;Brazil;TOTAL;TOTAL;1216;193993;55593;7625621;193875;7619200;9094091;357477283;2544;6814092;2520095;29170573;13674.71210;;;;;;
53;31/12/2020;Brazil;TOTAL;TOTAL;1015;195008;54461;7680082;194949;7675973;9141673;360030330;2539;6848844;2520095;29244757;13709.48841;;;;;;
53;01/01/2021;Brazil;TOTAL;TOTAL;470;195478;22937;7703019;195411;7700578;9163705;361105581;2538;6855372;2520095;29249432;13711.67998;;;;;;
53;02/01/2021;Brazil;TOTAL;TOTAL;292;195770;15351;7718370;195725;7716405;9177394;361825212;2536;6893256;2520095;29298771;13734.80934;;;;;;
101;03/01/2021;Brazil;TOTAL;TOTAL;311;196081;17189;7735559;196018;7733746;9191973;362631006;2535;6904382;2520095;29325305;13747.24807;;;;;;
101;04/01/2021;Brazil;TOTAL;TOTAL;594;196675;25030;7760589;196561;7753752;9219819;363804373;2534;6950045;2520095;29360809;13763.89179;;;;;;
101;05/01/2021;Brazil;TOTAL;TOTAL;1188;197863;58081;7818670;197732;7810400;9275510;366527121;2531;6995541;2520095;29433114;13797.78725;;;;;;
101;06/01/2021;Brazil;TOTAL;TOTAL;1230;199093;62481;7881151;198974;7873830;9333171;369456133;2526;7033286;2520095;29498348;13828.36794;;;;;;
101;07/01/2021;Brazil;TOTAL;TOTAL;1518;200611;87955;7969106;200498;7961673;9404332;373579327;2517;7081521;2520095;29561570;13858.00543;;;;;;
101;08/01/2021;Brazil;TOTAL;TOTAL;1078;201689;59576;8028682;201460;8013708;9454867;376372157;2512;7136817;2520095;29638759;13894.19044;;;;;;
101;09/01/2021;Brazil;TOTAL;TOTAL;1008;202697;51388;8080070;202631;8075998;9502121;378781147;2509;7205410;2520095;29691328;13918.83397;;;;;;
102;10/01/2021;Brazil;TOTAL;TOTAL;489;203186;29027;8109097;203100;8105790;9525044;380141888;2506;7231336;2520095;29723641;13933.98180;;;;;;
102;11/01/2021;Brazil;TOTAL;TOTAL;491;203677;30739;8139836;203580;8131612;9548062;381582884;2502;7273237;2520095;29818855;13978.61665;;;;;;
102;12/01/2021;Brazil;TOTAL;TOTAL;1125;204802;64415;8204251;204690;8195637;9600800;384602560;2496;7284945;2520095;29826084;13982.00549;;;;;;
102;13/01/2021;Brazil;TOTAL;TOTAL;1264;206066;59806;8264057;205964;8256536;9660054;387406172;2494;7348189;2520095;29955213;14042.53916;;;;;;
102;14/01/2021;Brazil;TOTAL;TOTAL;1154;207220;68317;8332374;207095;8324294;9714152;390608767;2487;7394739;2520095;30024424;14074.98421;;;;;;
102;15/01/2021;Brazil;TOTAL;TOTAL;1136;208356;69087;8401461;208246;8393492;9767406;393847459;2480;7438075;2520095;30124644;14121.96579;;;;;;
102;16/01/2021;Brazil;TOTAL;TOTAL;1014;209370;58438;8459899;209296;8455059;9814941;396586941;2475;7485823;2520095;30194431;14154.68085;;;;;;
103;17/01/2021;Brazil;TOTAL;TOTAL;551;209921;31414;8491313;209847;8488099;9840771;398059581;2472;7522851;3718483;30244995;14178.38447;371;0.00017;99;0.00005;19;0.00001
103;18/01/2021;Brazil;TOTAL;TOTAL;476;210397;28924;8520237;210299;8511770;9863085;399415493;2469;7560460;3718483;30334083;14220.14754;1621;0.00076;116;0.00005;157;0.00007
103;19/01/2021;Brazil;TOTAL;TOTAL;1160;211557;62137;8582374;211491;8573864;9917464;402328379;2465;7618080;3725819;30417016;14259.02525;15934;0.00747;147;0.00007;157;0.00007
103;20/01/2021;Brazil;TOTAL;TOTAL;1395;212952;64470;8646844;212831;8638249;9982859;405350633;2463;7624849;3747143;30417016;14259.02525;124620;0.05842;214;0.00010;157;0.00007
103;21/01/2021;Brazil;TOTAL;TOTAL;1347;214299;58937;8705781;214147;8697368;10046005;408113508;2462;7673092;3747143;30488673;14292.61694;270572;0.12684;458;0.00021;157;0.00007
103;22/01/2021;Brazil;TOTAL;TOTAL;1071;215370;56591;8762372;215243;8753920;10096211;410766406;2458;7754675;3747143;30663982;14374.79908;617925;0.28967;854;0.00040;157;0.00007
103;23/01/2021;Brazil;TOTAL;TOTAL;1145;216515;58294;8820666;216445;8816254;10149887;413499139;2455;7791551;3747143;30689586;14386.80183;742705;0.34817;932;0.00044;157;0.00007
104;24/01/2021;Brazil;TOTAL;TOTAL;594;217109;28517;8849183;217037;8844577;10177733;414835971;2453;7821376;3747143;30751500;14415.82616;786821;0.36885;971;0.00046;158;0.00007
104;25/01/2021;Brazil;TOTAL;TOTAL;689;217798;30528;8879711;217664;8871393;10210032;416267077;2453;7864969;3747143;30774397;14426.55992;1004859;0.47106;1088;0.00051;158;0.00007
104;26/01/2021;Brazil;TOTAL;TOTAL;1154;218952;61598;8941309;218878;8933356;10264130;419154695;2449;7930380;3747143;30900248;14485.55691;1258914;0.59016;1238;0.00058;158;0.00007
104;27/01/2021;Brazil;TOTAL;TOTAL;1336;220288;64761;9006070;220161;8996876;10326760;422190591;2446;7964176;3975589;30938972;14503.71012;1571594;0.73674;1364;0.00064;159;0.00007
104;28/01/2021;Brazil;TOTAL;TOTAL;1437;221725;60744;9066814;221547;9058687;10394124;425038175;2445;7992906;3975589;32789216;15371.07581;1833299;0.85942;1534;0.00072;160;0.00008
104;29/01/2021;Brazil;TOTAL;TOTAL;1084;222809;59484;9126298;222666;9118513;10444940;427826693;2441;8066603;3975589;32880655;15413.94099;2221823;1.04156;1662;0.00078;160;0.00008
104;30/01/2021;Brazil;TOTAL;TOTAL;1192;224001;53110;9179408;223945;9176975;10500819;430316407;2440;8148671;3975589;33028536;15483.26531;2341547;1.09768;1678;0.00079;163;0.00008
105;31/01/2021;Brazil;TOTAL;TOTAL;568;224569;27898;9207306;224504;9204731;10527446;431624222;2439;8176373;3975589;33046556;15491.71281;2377136;1.11436;1700;0.00080;167;0.00008
105;01/02/2021;Brazil;TOTAL;TOTAL;622;225191;28479;9235785;225099;9229322;10556605;432959273;2438;8222431;3975589;33078118;15506.50858;2581406;1.21012;1812;0.00085;167;0.00008
105;02/02/2021;Brazil;TOTAL;TOTAL;1259;226450;56262;9292047;226309;9283418;10615625;435596749;2437;8258074;3975589;33115124;15523.85642;2811140;1.31782;2015;0.00094;168;0.00008
105;03/02/2021;Brazil;TOTAL;TOTAL;1197;227647;54401;9346448;227563;9339420;10671738;438146983;2436;8313044;4324731;33126511;15529.19447;3101818;1.45408;2267;0.00106;169;0.00008
105;04/02/2021;Brazil;TOTAL;TOTAL;1276;228923;57100;9403548;228795;9396293;10731555;440823743;2434;8366197;4324731;33034153;15485.89847;3409546;1.59834;2582;0.00121;169;0.00008
105;05/02/2021;Brazil;TOTAL;TOTAL;1251;230174;51681;9455229;230034;9447165;10790200;443246468;2434;8396148;4324731;33069949;15502.67908;3756691;1.76108;4900;0.00230;169;0.00008
